Food code,Main food description,Seq num,Ingredient code,Ingredient weight (g)
71305080,"Potato, scalloped, ready-to-heat, with meat",4,81100000,13
71305080,"Potato, scalloped, ready-to-heat, with meat",5,2047,1.3
71305080,"Potato, scalloped, ready-to-heat, with meat",6,1009,45
71305080,"Potato, scalloped, ready-to-heat, with meat",7,10879,8
71400990,"Potato, french fries, NFS",1,71401032,100
71401000,"Potato, french fries, NS as to fresh or frozen",1,71401032,100
71401010,"Potato, french fries, from fresh, fried",1,11363,50
71401010,"Potato, french fries, from fresh, fried",2,11674,50
71401010,"Potato, french fries, from fresh, fried",3,2047,0.4
71401010,"Potato, french fries, from fresh, fried",4,82101000,15
71401015,"Potato, french fries, from fresh, baked",1,11363,50
71401015,"Potato, french fries, from fresh, baked",2,11674,50
71401015,"Potato, french fries, from fresh, baked",3,2047,0.4
71401015,"Potato, french fries, from fresh, baked",4,82101000,10
71401020,"Potato, french fries, from frozen, baked",1,11403,100
71401030,"Potato, french fries, fast food",1,21138,100
71401031,"Potato, french fries, restaurant",1,36014,100
71401032,"Potato, french fries, from frozen, fried",1,11403,100
71401032,"Potato, french fries, from frozen, fried",2,82101000,10
71401033,"Potato, french fries, school",1,11674,50
71401033,"Potato, french fries, school",2,11363,50
71401033,"Potato, french fries, school",3,82101000,10
71401033,"Potato, french fries, school",4,2047,0.4
71401039,"Potato, french fries, with cheese, fast food / restaurant",1,21138,120
71401039,"Potato, french fries, with cheese, fast food / restaurant",2,14650100,64
71401041,"Potato, french fries, with cheese, school",1,71401033,90
71401041,"Potato, french fries, with cheese, school",2,1260,10
71401045,"Potato, french fries, with chili, fast food / restaurant",1,21138,120
71401045,"Potato, french fries, with chili, fast food / restaurant",2,22904,64
71401050,"Potato, french fries, with chili and cheese, fast food / restaurant",1,21138,120
71401050,"Potato, french fries, with chili and cheese, fast food / restaurant",2,14650100,64
71401050,"Potato, french fries, with chili and cheese, fast food / restaurant",3,22904,64
71402500,"Potato, french fries, with cheese",1,21138,120
71402500,"Potato, french fries, with cheese",2,14650100,64
71402510,"Potato, french fries, with chili and cheese",1,21138,120
71402510,"Potato, french fries, with chili and cheese",2,14650100,64
71402510,"Potato, french fries, with chili and cheese",3,22904,64
71402520,"Potato, french fries, with chili",1,21138,120
71402520,"Potato, french fries, with chili",2,22904,64
71403020,"Potato, home fries, NFS",1,71403050,100
71403030,"Potato, home fries, from restaurant / fast food",1,11363,50
71403030,"Potato, home fries, from restaurant / fast food",2,11674,50
71403030,"Potato, home fries, from restaurant / fast food",3,99998210,18
71403030,"Potato, home fries, from restaurant / fast food",4,2047,1.2
71403040,"Potato, home fries, from fresh",1,11363,50
71403040,"Potato, home fries, from fresh",2,11674,50
71403040,"Potato, home fries, from fresh",3,82101000,13
71403040,"Potato, home fries, from fresh",4,2047,0.8
71403050,"Potato, home fries, ready-to-heat",1,11363,50
71403050,"Potato, home fries, ready-to-heat",2,11674,50
71403050,"Potato, home fries, ready-to-heat",3,82101000,15
71403050,"Potato, home fries, ready-to-heat",4,2047,1
71403500,"Potato, home fries, with vegetables",1,11363,50
71403500,"Potato, home fries, with vegetables",2,11674,50
71403500,"Potato, home fries, with vegetables",3,82101000,18
71403500,"Potato, home fries, with vegetables",4,2047,1.5
71403500,"Potato, home fries, with vegetables",5,11282,15
71403500,"Potato, home fries, with vegetables",6,11333,10
71403500,"Potato, home fries, with vegetables",7,11819,10
71404000,"Potato, hash brown, NFS",1,71405040,100
71404010,"Potato, hash brown, from fast food",1,21026,100
71404020,"Potato, hash brown, from fast food, with cheese",1,21026,100
71404020,"Potato, hash brown, from fast food, with cheese",2,1009,20
71404030,"Potato, hash brown, from restaurant",1,21026,100
71404040,"Potato, hash brown, from restaurant, with cheese",1,21026,100
71404040,"Potato, hash brown, from restaurant, with cheese",2,1009,20
71404050,"Potato, hash brown, from school lunch",1,11391,100
71404050,"Potato, hash brown, from school lunch",2,2047,0.4
71405010,"Potato, hash brown, from fresh",1,11363,50
71405010,"Potato, hash brown, from fresh",2,11674,50
71405010,"Potato, hash brown, from fresh",3,82101000,14
71405010,"Potato, hash brown, from fresh",4,2047,1
71405019,"Potato, hash brown, from fresh, with cheese",1,11363,50
71405019,"Potato, hash brown, from fresh, with cheese",2,11674,50
71405019,"Potato, hash brown, from fresh, with cheese",3,82101000,14
71405019,"Potato, hash brown, from fresh, with cheese",4,2047,1
71405019,"Potato, hash brown, from fresh, with cheese",5,1009,20
71405030,"Potato, hash brown, from dry mix",1,11391,100
71405030,"Potato, hash brown, from dry mix",2,2047,1
71405040,"Potato, hash brown, ready-to-heat",1,11391,100
71405040,"Potato, hash brown, ready-to-heat",2,2047,1
71405050,"Potato, hash brown, ready-to-heat, with cheese",1,11391,100
71405050,"Potato, hash brown, ready-to-heat, with cheese",2,2047,1
71405050,"Potato, hash brown, ready-to-heat, with cheese",3,1009,20
71410000,Potato skins without topping,1,11363,35
71410000,Potato skins without topping,2,11674,65
71410000,Potato skins without topping,3,2047,1
71410000,Potato skins without topping,4,82101000,8
71410500,"Potato skins, with cheese",1,11363,35
71410500,"Potato skins, with cheese",2,11674,65
71410500,"Potato skins, with cheese",3,2047,1
71410500,"Potato skins, with cheese",4,82101000,8
71410500,"Potato skins, with cheese",5,1009,25
71411000,"Potato skins, with cheese and bacon",1,11363,35
71411000,"Potato skins, with cheese and bacon",2,11674,65
71411000,"Potato skins, with cheese and bacon",3,2047,1
71411000,"Potato skins, with cheese and bacon",4,82101000,8
71411000,"Potato skins, with cheese and bacon",5,1009,25
71411000,"Potato skins, with cheese and bacon",6,10862,8
71411100,"Potato skins, NFS",1,71410500,100
71501000,"Potato, mashed, NFS",1,71501010,100
71501005,"Potato, mashed, from fast food",1,21139,100
71501006,"Potato, mashed, from fast food, with gravy",1,21139,100
71501006,"Potato, mashed, from fast food, with gravy",2,6119,25
71501007,"Potato, mashed, ready-to-heat",1,31036,100
71501010,"Potato, mashed, from fresh, made with milk",1,11363,100
71501010,"Potato, mashed, from fresh, made with milk",2,1049,25
71501010,"Potato, mashed, from fresh, made with milk",3,81100000,3
71501010,"Potato, mashed, from fresh, made with milk",4,2047,0.6
71501011,"Potato, mashed, from fresh, made with milk, with cheese",1,71501010,100
71501011,"Potato, mashed, from fresh, made with milk, with cheese",2,1009,12
71501012,"Potato, mashed, from fresh, made with milk, with gravy",1,71501010,100
71501012,"Potato, mashed, from fresh, made with milk, with gravy",2,6119,25
71501013,"Potato, mashed, from fresh, NFS",1,71501010,100
71501016,"Potato, mashed, from restaurant",1,11363,100
71501016,"Potato, mashed, from restaurant",2,1049,25
71501016,"Potato, mashed, from restaurant",3,81100000,9
71501016,"Potato, mashed, from restaurant",4,2047,1.1
71501017,"Potato, mashed, from restaurant, with gravy",1,71501016,100
71501017,"Potato, mashed, from restaurant, with gravy",2,6119,25
71501018,"Potato, mashed, from school lunch",1,11378,42
71501018,"Potato, mashed, from school lunch",2,1082,80
71501018,"Potato, mashed, from school lunch",3,81102000,7
71501018,"Potato, mashed, from school lunch",4,14411,160
71501018,"Potato, mashed, from school lunch",5,2047,1.2
71501035,"Potato, mashed, from dry mix, NFS",1,11378,42
71501035,"Potato, mashed, from dry mix, NFS",2,1049,80
71501035,"Potato, mashed, from dry mix, NFS",3,81100000,14
71501035,"Potato, mashed, from dry mix, NFS",4,14411,160
71501035,"Potato, mashed, from dry mix, NFS",5,2047,1.5
71501040,"Potato, mashed, from dry mix, made with milk",1,11378,42
71501040,"Potato, mashed, from dry mix, made with milk",2,1049,80
71501040,"Potato, mashed, from dry mix, made with milk",3,81100000,14
71501040,"Potato, mashed, from dry mix, made with milk",4,14411,160
71501040,"Potato, mashed, from dry mix, made with milk",5,2047,1.5
71501045,"Potato, mashed, from dry mix, made with milk, with cheese",1,71501040,100
71501045,"Potato, mashed, from dry mix, made with milk, with cheese",2,1009,12
71501054,"Potato, mashed, from dry mix, made with milk, with gravy",1,71501040,100
71501054,"Potato, mashed, from dry mix, made with milk, with gravy",2,6119,25
71501061,"Potato, mashed, ready-to-heat, NFS",1,31036,100
71501071,"Potato, mashed, ready-to-heat, with cheese",1,31036,100
71501071,"Potato, mashed, ready-to-heat, with cheese",2,1009,12
71501075,"Potato, mashed, ready-to-heat, with gravy",1,31036,100
71501075,"Potato, mashed, ready-to-heat, with gravy",2,6119,25
71503010,Potato patty,1,31036,210
71503010,Potato patty,2,1123,50
71503010,Potato patty,3,20081,16
71503010,Potato patty,4,11282,20
71503010,Potato patty,5,82101000,20
71505000,"Potato tots, NFS",1,71505050,100
71505010,"Potato tots, fast food / restaurant",1,11398,100
71505010,"Potato tots, fast food / restaurant",2,99998210,7
71505010,"Potato tots, fast food / restaurant",3,2047,0.4
71505020,"Potato tots, school",1,11674,50
71505020,"Potato tots, school",2,11363,50
71505020,"Potato tots, school",3,82101000,10
71505020,"Potato tots, school",4,2047,0.4
71505030,"Potato tots, from fresh, fried or baked",1,11398,100
71505030,"Potato tots, from fresh, fried or baked",2,82101000,7
71505040,"Potato tots, frozen, baked",1,11398,100
71505050,"Potato tots, frozen, fried",1,11398,100
71505050,"Potato tots, frozen, fried",2,82101000,7
71505060,"Potato tots, frozen, NS as to fried or baked",1,71505050,100
71507005,"Potato, baked, peel not eaten, with butter",1,11363,285
71507005,"Potato, baked, peel not eaten, with butter",2,2047,1.3
71507005,"Potato, baked, peel not eaten, with butter",3,1001,15
71507010,"Potato, baked, peel not eaten, with sour cream",1,11363,285
71507010,"Potato, baked, peel not eaten, with sour cream",2,2047,1.3
71507010,"Potato, baked, peel not eaten, with sour cream",3,1001,15
71507010,"Potato, baked, peel not eaten, with sour cream",4,1056,30
71507020,"Potato, baked, peel not eaten, with cheese",1,11363,285
71507020,"Potato, baked, peel not eaten, with cheese",2,2047,1.3
71507020,"Potato, baked, peel not eaten, with cheese",3,1001,15
71507020,"Potato, baked, peel not eaten, with cheese",4,1056,30
71507020,"Potato, baked, peel not eaten, with cheese",5,1009,28
71507025,"Potato, baked, peel not eaten, with meat",1,11363,285
71507025,"Potato, baked, peel not eaten, with meat",2,2047,1.3
71507025,"Potato, baked, peel not eaten, with meat",3,1001,15
71507025,"Potato, baked, peel not eaten, with meat",4,1056,30
71507025,"Potato, baked, peel not eaten, with meat",5,1009,28
71507025,"Potato, baked, peel not eaten, with meat",6,10862,8
71507030,"Potato, baked, peel not eaten, with chili",1,11363,285
71507030,"Potato, baked, peel not eaten, with chili",2,2047,1.3
71507030,"Potato, baked, peel not eaten, with chili",3,1001,15
71507030,"Potato, baked, peel not eaten, with chili",4,1009,28
71507030,"Potato, baked, peel not eaten, with chili",5,22904,60
71507035,"Potato, baked, peel not eaten, with vegetables",1,11363,285
71507035,"Potato, baked, peel not eaten, with vegetables",2,2047,1.3
71507035,"Potato, baked, peel not eaten, with vegetables",3,1001,15
71507035,"Potato, baked, peel not eaten, with vegetables",4,1009,28
71507035,"Potato, baked, peel not eaten, with vegetables",5,11093,20
71508001,"Potato, baked, peel eaten",1,11674,285
71508001,"Potato, baked, peel eaten",2,2047,1.3
71508005,"Potato, baked, peel eaten, with butter",1,11674,285
71508005,"Potato, baked, peel eaten, with butter",2,2047,1.3
71508005,"Potato, baked, peel eaten, with butter",3,1001,15
71508010,"Potato, baked, peel eaten, with sour cream",1,11674,285
71508010,"Potato, baked, peel eaten, with sour cream",2,2047,1.3
71508010,"Potato, baked, peel eaten, with sour cream",3,1001,15
71508010,"Potato, baked, peel eaten, with sour cream",4,1056,30
71508020,"Potato, baked, peel eaten, with cheese",1,11674,285
71508020,"Potato, baked, peel eaten, with cheese",2,2047,1.3
71508020,"Potato, baked, peel eaten, with cheese",3,1001,15
71508020,"Potato, baked, peel eaten, with cheese",4,1056,30
71508020,"Potato, baked, peel eaten, with cheese",5,1009,28
71508025,"Potato, baked, peel eaten, with meat",1,11674,285
71508025,"Potato, baked, peel eaten, with meat",2,2047,1.3
71508025,"Potato, baked, peel eaten, with meat",3,1001,15
71508025,"Potato, baked, peel eaten, with meat",4,1056,30
71508025,"Potato, baked, peel eaten, with meat",5,1009,28
71508025,"Potato, baked, peel eaten, with meat",6,10862,8
71508030,"Potato, baked, peel eaten, with chili",1,11674,285
71508030,"Potato, baked, peel eaten, with chili",2,2047,1.3
71508030,"Potato, baked, peel eaten, with chili",3,1001,15
71508030,"Potato, baked, peel eaten, with chili",4,1009,28
71508030,"Potato, baked, peel eaten, with chili",5,22904,60
71508035,"Potato, baked, peel eaten, with vegetables",1,11674,285
71508035,"Potato, baked, peel eaten, with vegetables",2,2047,1.3
71508035,"Potato, baked, peel eaten, with vegetables",3,1001,15
71508035,"Potato, baked, peel eaten, with vegetables",4,1009,28
71508035,"Potato, baked, peel eaten, with vegetables",5,11093,20
71600950,"Potato salad with egg, from restaurant",1,11363,835
71600950,"Potato salad with egg, from restaurant",2,11143,4
71600950,"Potato salad with egg, from restaurant",3,11282,20
71600950,"Potato salad with egg, from restaurant",4,2046,15.625
71600950,"Potato salad with egg, from restaurant",5,2053,30
71600950,"Potato salad with egg, from restaurant",6,11945,15.313
71600950,"Potato salad with egg, from restaurant",7,4025,165
71600950,"Potato salad with egg, from restaurant",8,2047,6.6
71600950,"Potato salad with egg, from restaurant",9,1129,150
71601010,"Potato salad with egg, made with mayonnaise",1,22971,100
71601015,"Potato salad with egg, made with light mayonnaise",1,11367,835
71601015,"Potato salad with egg, made with light mayonnaise",2,11143,40
71601015,"Potato salad with egg, made with light mayonnaise",3,11282,20
71601015,"Potato salad with egg, made with light mayonnaise",4,2046,15.625
71601015,"Potato salad with egg, made with light mayonnaise",5,2053,30
71601015,"Potato salad with egg, made with light mayonnaise",6,4641,180
71601015,"Potato salad with egg, made with light mayonnaise",7,11945,15.313
71601015,"Potato salad with egg, made with light mayonnaise",8,2047,1.5
71601015,"Potato salad with egg, made with light mayonnaise",9,1129,150
71601020,"Potato salad with egg, made with mayonnaise-type salad dressing",1,11367,835
71601020,"Potato salad with egg, made with mayonnaise-type salad dressing",2,11143,40
71601020,"Potato salad with egg, made with mayonnaise-type salad dressing",3,11282,20
71601020,"Potato salad with egg, made with mayonnaise-type salad dressing",4,4018,176.25
71601020,"Potato salad with egg, made with mayonnaise-type salad dressing",5,2046,15.625
71601020,"Potato salad with egg, made with mayonnaise-type salad dressing",6,2053,30
71601020,"Potato salad with egg, made with mayonnaise-type salad dressing",7,11945,15.313
71601020,"Potato salad with egg, made with mayonnaise-type salad dressing",8,2047,1.5
71601020,"Potato salad with egg, made with mayonnaise-type salad dressing",9,1129,150
71601025,"Potato salad with egg, made with light mayonnaise-type salad dressing",1,11367,835
71601025,"Potato salad with egg, made with light mayonnaise-type salad dressing",2,11143,40
71601025,"Potato salad with egg, made with light mayonnaise-type salad dressing",3,11282,20
71601025,"Potato salad with egg, made with light mayonnaise-type salad dressing",4,2046,15.625
71601025,"Potato salad with egg, made with light mayonnaise-type salad dressing",5,2053,30
71601025,"Potato salad with egg, made with light mayonnaise-type salad dressing",6,11945,15.313
71601025,"Potato salad with egg, made with light mayonnaise-type salad dressing",7,4641,180
71601025,"Potato salad with egg, made with light mayonnaise-type salad dressing",8,2047,1.5
71601025,"Potato salad with egg, made with light mayonnaise-type salad dressing",9,1129,150
71601030,"Potato salad with egg, made with creamy dressing",1,11367,835
71601030,"Potato salad with egg, made with creamy dressing",2,11143,40
71601030,"Potato salad with egg, made with creamy dressing",3,11282,20
71601030,"Potato salad with egg, made with creamy dressing",4,4639,180
